filename,width,height,class,xmin,ymin,xmax,ymax
000000471893.jpg,640,442,chair,314.49,209.4,374.96000000000004,262.71000000000004
000000471893.jpg,640,442,chair,201.63,361.38,345.65,436.87
000000471893.jpg,640,442,chair,275.47,387.48,389.09000000000003,442.0
000000471893.jpg,640,442,remote,250.27,317.8,295.23,330.73
000000471893.jpg,640,442,book,245.57,133.6,256.65,164.76999999999998
000000471893.jpg,640,442,book,192.35,87.65,290.55,122.72
000000471893.jpg,640,442,book,217.7,137.01,220.42999999999998,165.22
000000471893.jpg,640,442,person,414.4,183.54,498.54999999999995,274.14
000000471893.jpg,640,442,chair,541.54,353.38,587.36,442.0
000000471893.jpg,640,442,chair,622.24,207.8,640.0,250.28
000000471893.jpg,640,442,book,282.53,136.03,286.90999999999997,164.11
000000471893.jpg,640,442,book,201.61,46.24,206.94000000000003,77.38
000000471893.jpg,640,442,book,202.76,38.98,289.8,76.9
000000471893.jpg,640,442,book,252.75,136.56,259.35,165.55
000000471893.jpg,640,442,book,246.07,181.09,250.07999999999998,203.3
000000471893.jpg,640,442,book,273.35,178.32,291.46000000000004,194.35
000000471893.jpg,640,442,book,597.81,20.6,603.1899999999999,55.24
000000471893.jpg,640,442,book,586.87,73.17,590.66,109.71000000000001
000000471893.jpg,640,442,book,189.84,47.57,196.43,78.72
000000471893.jpg,640,442,book,215.53,137.39,217.88,165.79999999999998
000000471893.jpg,640,442,chair,260.26,255.67,394.07,390.29999999999995
000000471893.jpg,640,442,chair,384.43,209.05,432.45,261.87
000000471893.jpg,640,442,chair,192.48,267.0,265.27,304.85
000000471893.jpg,640,442,chair,221.78,260.76,259.59000000000003,274.57
000000471991.jpg,640,424,chair,237.86,240.73,256.75,260.21999999999997
000000472030.jpg,640,480,bench,497.26,368.9,640.0,474.60999999999996
000000472046.jpg,640,425,couch,286.51,228.65,473.78,312.82
000000472046.jpg,640,425,chair,60.17,264.66,124.46000000000001,351.14000000000004
000000472046.jpg,640,425,dining table,94.09,234.18,202.04000000000002,339.73
000000472046.jpg,640,425,oven,354.33,320.9,584.49,420.21999999999997
000000472046.jpg,640,425,sink,521.62,272.54,639.82,332.98
000000472046.jpg,640,425,bowl,111.24,266.64,122.25999999999999,270.38
000000472046.jpg,640,425,orange,291.85,324.78,303.5,338.33
000000472046.jpg,640,425,orange,282.87,318.47,298.51,327.25
000000472046.jpg,640,425,chair,70.16,256.44,100.33,277.29
000000472046.jpg,640,425,chair,190.45,242.28,213.14999999999998,269.63
000000472046.jpg,640,425,chair,183.15,252.21,232.01,329.67
000000472046.jpg,640,425,chair,209.42,244.58,223.73999999999998,265.22
000000472046.jpg,640,425,orange,296.49,306.87,307.24,318.56
000000472046.jpg,640,425,orange,314.21,322.39,328.47999999999996,337.63
000000472046.jpg,640,425,orange,302.14,328.04,316.38,340.08000000000004
000000472046.jpg,640,425,orange,307.03,310.77,322.03,326.21
000000472046.jpg,640,425,chair,82.37,251.29,97.44,275.0
000000472046.jpg,640,425,potted plant,368.62,178.98,383.67,195.73999999999998
000000472046.jpg,640,425,vase,553.3,193.92,618.42,261.78999999999996
000000472298.jpg,640,387,boat,77.4,209.59,613.98,267.86
000000472298.jpg,640,387,person,168.61,161.63,239.20000000000002,238.54
000000472298.jpg,640,387,person,308.02,181.56,354.32,236.86
000000472375.jpg,612,612,dog,124.71,196.18,497.56,552.99
000000472375.jpg,612,612,motorcycle,59.4,50.77,560.88,441.72999999999996
000000472375.jpg,612,612,cup,288.83,70.02,316.34999999999997,96.75999999999999
000000472375.jpg,612,612,cup,312.59,76.52,340.03,99.94
000000472623.jpg,425,640,person,153.13,231.55,178.8,303.48
000000472623.jpg,425,640,person,125.81,239.86,152.76,305.90000000000003
000000472623.jpg,425,640,person,247.17,228.22,425.0,529.87
000000472623.jpg,425,640,bicycle,191.54,347.57,425.0,602.81
000000472678.jpg,640,480,tv,140.59,146.84,319.67,287.75
000000472678.jpg,640,480,tv,305.54,153.43,479.01,290.43
000000472678.jpg,640,480,bottle,125.85,286.01,154.63,369.74
000000472678.jpg,640,480,chair,594.58,366.45,638.97,473.81
000000472678.jpg,640,480,keyboard,150.77,332.83,309.47,358.44
000000472678.jpg,640,480,mouse,495.13,375.26,534.89,402.05
000000472678.jpg,640,480,cell phone,225.16,372.05,260.90999999999997,388.61
000000472678.jpg,640,480,book,238.1,355.92,335.6,395.23
000000472678.jpg,640,480,book,108.86,359.04,351.1,413.27000000000004
000000472678.jpg,640,480,person,223.64,245.13,234.67,255.69
000000472678.jpg,640,480,person,240.73,244.79,251.75,256.42
000000472678.jpg,640,480,person,244.06,208.24,254.82,219.54000000000002
000000472678.jpg,640,480,person,243.89,190.64,255.64999999999998,201.6
000000472678.jpg,640,480,remote,224.25,372.37,259.82,387.78000000000003
000000473015.jpg,640,427,bird,213.04,153.06,282.28999999999996,192.47
000000473015.jpg,640,427,bird,214.53,71.21,261.06,98.10999999999999
000000473015.jpg,640,427,bird,223.69,57.71,245.13,66.68
000000473015.jpg,640,427,bird,227.87,100.21,246.72,107.41999999999999
000000473015.jpg,640,427,bird,219.22,35.77,256.15,51.24
000000473118.jpg,346,500,bicycle,34.52,0.0,110.28999999999999,48.09
000000473118.jpg,346,500,person,84.27,51.69,222.46999999999997,387.64
000000473118.jpg,346,500,skateboard,68.89,306.68,159.17000000000002,387.02
000000473121.jpg,500,332,person,302.93,128.2,474.44,222.39999999999998
000000473121.jpg,500,332,skis,379.08,213.84,484.12,223.19
000000473219.jpg,640,428,potted plant,470.9,10.21,542.25,119.84
000000473219.jpg,640,428,potted plant,235.11,9.6,297.49,113.24
000000473219.jpg,640,428,person,326.06,90.3,500.37,428.0
000000473219.jpg,640,428,person,138.84,116.91,338.0,422.35
000000473219.jpg,640,428,person,265.69,116.66,409.64,421.96000000000004
000000473219.jpg,640,428,potted plant,380.87,11.38,463.59000000000003,99.86999999999999
000000473219.jpg,640,428,potted plant,154.67,5.4,218.79999999999998,106.97
000000473219.jpg,640,428,tie,348.44,216.55,370.32,259.95
000000473219.jpg,640,428,potted plant,303.93,3.55,369.33000000000004,112.24
000000473219.jpg,640,428,chair,496.6,236.46,614.47,418.1
000000473219.jpg,640,428,chair,97.59,154.22,338.59000000000003,274.15
000000473219.jpg,640,428,chair,472.14,163.09,588.26,241.78
000000473219.jpg,640,428,chair,250.07,226.98,298.15999999999997,420.31
000000473219.jpg,640,428,chair,122.15,225.06,244.3,298.15999999999997
000000473219.jpg,640,428,book,278.59,255.93,379.79999999999995,308.95
000000473219.jpg,640,428,potted plant,81.17,0.0,150.65,37.41
000000473219.jpg,640,428,person,499.37,134.17,640.0,426.80999999999995
000000473219.jpg,640,428,person,0.0,179.65,175.43,420.6
000000473219.jpg,640,428,chair,0.0,149.45,90.86,219.70999999999998
000000473219.jpg,640,428,chair,0.68,220.05,30.45,297.87
000000473219.jpg,640,428,chair,586.63,165.9,610.66,236.63
000000473219.jpg,640,428,potted plant,572.09,0.94,638.83,46.18
000000473237.jpg,640,426,chair,417.28,179.83,580.37,347.14
000000473237.jpg,640,426,person,48.82,0.0,619.38,420.26
000000473237.jpg,640,426,pizza,128.28,265.17,354.2,385.79
000000473406.jpg,480,640,bottle,376.31,223.31,417.51,364.77
000000473406.jpg,480,640,bottle,355.19,226.8,388.97,336.59000000000003
000000473406.jpg,480,640,person,84.85,93.48,330.78999999999996,619.87
000000473406.jpg,480,640,cup,315.78,307.18,361.32,411.49
000000473406.jpg,480,640,cup,26.69,271.05,65.48,319.85
000000473406.jpg,480,640,knife,36.55,249.73,53.31999999999999,285.4
000000473406.jpg,480,640,apple,321.69,448.01,459.99,546.3299999999999
000000473406.jpg,480,640,sink,0.0,246.22,153.0,338.77
000000473406.jpg,480,640,sink,0.0,236.21,59.02,272.01
000000473821.jpg,500,333,couch,275.12,168.64,500.0,292.98
000000473821.jpg,500,333,chair,134.09,169.18,262.23,312.96000000000004
000000473821.jpg,500,333,chair,3.0,167.63,81.0,291.38
000000473821.jpg,500,333,bowl,422.26,222.66,475.85,247.57999999999998
000000473869.jpg,640,427,bottle,532.89,148.61,559.9399999999999,230.20000000000002
000000473869.jpg,640,427,person,51.7,12.4,325.52,401.09999999999997
000000473869.jpg,640,427,wine glass,2.69,310.89,442.35,427.0
000000473869.jpg,640,427,bowl,287.79,296.02,361.75,348.42999999999995
000000473869.jpg,640,427,vase,547.27,215.4,595.72,283.06
000000473869.jpg,640,427,spoon,293.41,232.73,355.14000000000004,332.74
000000473869.jpg,640,427,pizza,217.6,357.89,269.4,373.59999999999997
000000473869.jpg,640,427,bottle,499.1,141.8,548.8000000000001,288.88
000000473869.jpg,640,427,bottle,332.36,270.31,344.7,297.89
000000473869.jpg,640,427,cup,56.74,332.5,69.77,359.39
000000473869.jpg,640,427,cup,577.97,163.48,617.01,278.15999999999997
000000473974.jpg,640,427,zebra,302.26,224.24,609.31,405.6
000000473974.jpg,640,427,zebra,67.17,157.61,371.35,405.17
000000473974.jpg,640,427,zebra,356.41,159.81,458.96000000000004,231.98000000000002
000000473974.jpg,640,427,zebra,548.61,163.23,627.64,283.07
000000473974.jpg,640,427,zebra,0.75,194.71,72.42,303.22
000000474021.jpg,500,375,bottle,188.21,310.16,201.07,355.83000000000004
000000474021.jpg,500,375,clock,317.13,211.32,324.38,219.06
000000474021.jpg,500,375,couch,20.92,271.05,353.47,375.0
000000474021.jpg,500,375,person,17.74,81.58,225.53,370.34999999999997
000000474021.jpg,500,375,person,250.28,16.91,500.0,369.16
000000474021.jpg,500,375,person,329.39,124.16,416.39,369.09000000000003
000000474021.jpg,500,375,remote,367.98,184.55,380.61,198.22
000000474021.jpg,500,375,remote,166.69,171.55,182.62,213.79000000000002
000000474021.jpg,500,375,remote,261.33,264.84,290.47999999999996,342.85999999999996
000000474021.jpg,500,375,book,316.66,160.58,341.98,184.20000000000002
000000474021.jpg,500,375,book,278.93,176.97,311.8,225.84
000000474021.jpg,500,375,person,183.38,258.83,283.6,375.0
000000474021.jpg,500,375,remote,83.02,202.18,109.07,219.18
000000474021.jpg,500,375,book,312.51,255.06,321.14,273.29
000000474021.jpg,500,375,book,293.37,154.46,304.58,176.25
000000474021.jpg,500,375,book,313.29,184.48,338.5,205.64999999999998
000000474021.jpg,500,375,book,296.22,134.98,301.73,151.16
000000474021.jpg,500,375,book,310.49,136.73,319.54,156.33999999999997
000000474021.jpg,500,375,book,307.07,230.08,316.17,248.92000000000002
000000474021.jpg,500,375,book,281.21,225.01,289.66999999999996,244.38
000000474021.jpg,500,375,book,302.82,253.34,312.89,272.17
000000474021.jpg,500,375,clock,408.49,198.89,424.5,211.75
000000474021.jpg,500,375,book,339.66,143.83,347.86,160.84
000000474021.jpg,500,375,book,332.35,143.23,338.97,159.35999999999999
000000474021.jpg,500,375,book,326.27,140.57,333.16999999999996,158.26
000000474021.jpg,500,375,book,265.0,132.0,373.0,292.0
000000474028.jpg,640,427,sports ball,135.27,289.15,186.83,340.28999999999996
000000474028.jpg,640,427,person,407.39,76.08,596.42,362.03
000000474028.jpg,640,427,person,591.08,142.01,636.1800000000001,253.32
000000474028.jpg,640,427,person,235.73,156.57,275.43,262.55
000000474028.jpg,640,427,person,119.67,176.38,178.73000000000002,230.95999999999998
000000474028.jpg,640,427,person,106.12,152.88,151.15,266.75
000000474028.jpg,640,427,person,75.8,173.98,113.47,272.56
000000474028.jpg,640,427,person,20.67,176.0,57.82,267.6
000000474028.jpg,640,427,person,501.32,145.6,543.67,219.82999999999998
000000474028.jpg,640,427,person,537.39,170.48,558.99,232.12
000000474028.jpg,640,427,person,126.66,224.53,318.57,397.25
000000474028.jpg,640,427,person,220.59,198.22,234.03,242.51
000000474028.jpg,640,427,person,0.0,199.76,11.78,252.42
000000474028.jpg,640,427,person,578.91,215.38,586.89,228.41
000000474028.jpg,640,427,person,1.0,213.0,588.0,248.0
000000474039.jpg,640,401,person,171.08,60.98,391.95000000000005,396.81
000000474039.jpg,640,401,teddy bear,322.46,25.71,640.0,397.84999999999997
000000474039.jpg,640,401,teddy bear,0.9,1.8,237.0,401.0
000000474078.jpg,640,480,sports ball,584.69,228.37,593.12,238.11
000000474078.jpg,640,480,person,127.4,273.67,278.84000000000003,457.4
000000474078.jpg,640,480,baseball bat,430.74,272.26,504.8,282.2
000000474078.jpg,640,480,baseball glove,365.39,321.67,405.40999999999997,344.85
000000474078.jpg,640,480,baseball glove,622.8,0.0,640.0,9.61
000000474078.jpg,640,480,person,316.36,216.27,474.01,390.22
000000474078.jpg,640,480,person,238.04,291.94,404.53,454.49
000000474078.jpg,640,480,person,592.21,0.0,627.12,87.27
000000474095.jpg,333,500,person,56.18,24.72,277.53,494.38
000000474095.jpg,333,500,toilet,136.91,362.16,167.66,437.85
000000474164.jpg,633,640,dog,250.28,174.91,343.09000000000003,365.25
000000474164.jpg,633,640,truck,2.88,287.64,629.93,631.37
000000474164.jpg,633,640,car,28.44,378.62,121.86,428.09000000000003
000000474167.jpg,427,640,bottle,110.67,14.31,188.86,243.82
000000474167.jpg,427,640,person,84.85,2.97,346.61,174.12
000000474167.jpg,427,640,person,395.6,12.3,416.65000000000003,73.69
000000474167.jpg,427,640,pizza,1.43,260.29,395.71,473.14
000000474167.jpg,427,640,pizza,220.04,140.5,375.37,192.28
000000474167.jpg,427,640,person,333.34,0.69,359.21999999999997,44.05
000000474167.jpg,427,640,dining table,3.33,166.67,120.0,288.33
000000474167.jpg,427,640,dining table,190.0,171.67,427.0,258.33
000000474167.jpg,427,640,handbag,351.56,0.06,372.09000000000003,30.61
000000474170.jpg,640,480,elephant,291.76,204.64,384.31,282.2
000000474170.jpg,640,480,elephant,250.25,186.22,366.98,282.59000000000003
000000474293.jpg,640,480,teddy bear,212.0,232.63,232.72,252.04
000000474293.jpg,640,480,handbag,555.94,288.26,623.6600000000001,371.78
000000474293.jpg,640,480,teddy bear,199.03,292.04,220.28,316.5
000000474293.jpg,640,480,teddy bear,225.68,291.43,245.0,316.43
000000474293.jpg,640,480,teddy bear,212.06,290.38,231.2,316.94
000000474293.jpg,640,480,teddy bear,183.22,287.33,206.55,318.88
000000474293.jpg,640,480,teddy bear,183.41,261.52,195.18,290.35999999999996
000000474293.jpg,640,480,teddy bear,153.68,248.87,166.49,261.59000000000003
000000474293.jpg,640,480,teddy bear,156.36,216.66,169.66000000000003,235.51999999999998
000000474293.jpg,640,480,teddy bear,263.15,296.93,291.15,313.39
000000474293.jpg,640,480,teddy bear,201.65,218.7,217.28,243.94
000000474293.jpg,640,480,teddy bear,142.41,247.98,157.42,270.90999999999997
000000474293.jpg,640,480,teddy bear,156.27,260.31,171.18,275.95
000000474293.jpg,640,480,teddy bear,153.79,293.71,166.98999999999998,320.31
000000474293.jpg,640,480,person,526.62,249.01,637.46,479.64
000000474293.jpg,640,480,teddy bear,136.0,73.0,481.0,319.0
000000474344.jpg,640,427,person,164.45,98.09,301.02,416.41999999999996
000000474344.jpg,640,427,baseball bat,230.19,36.39,251.23,207.10000000000002
000000474344.jpg,640,427,person,505.54,206.99,558.72,330.23
000000474452.jpg,500,375,bus,188.73,180.48,203.25,192.16
000000474452.jpg,500,375,car,73.31,192.72,103.65,222.21
000000474452.jpg,500,375,car,154.92,189.22,166.01999999999998,198.5
000000474452.jpg,500,375,car,178.99,189.76,197.06,201.66
000000474452.jpg,500,375,car,5.38,200.28,69.08,233.17000000000002
000000474452.jpg,500,375,car,162.77,184.95,182.79000000000002,190.92
000000474452.jpg,500,375,car,206.0,192.12,217.77,202.49
000000474452.jpg,500,375,car,168.52,186.69,180.96,198.67
000000474452.jpg,500,375,car,250.55,195.67,264.98,209.04
000000474452.jpg,500,375,car,222.12,185.98,234.46,190.6
000000474452.jpg,500,375,car,252.32,183.38,264.2,195.76999999999998
000000474452.jpg,500,375,car,42.17,191.3,75.84,213.45000000000002
000000474452.jpg,500,375,car,103.48,194.26,125.81,215.48999999999998
000000474452.jpg,500,375,car,139.75,194.34,161.59,209.92000000000002
000000474452.jpg,500,375,car,1.0,175.0,359.0,217.0
000000474786.jpg,375,500,sink,86.35,360.04,374.40999999999997,499.11
000000474786.jpg,375,500,bottle,174.42,444.28,211.14,500.0
000000474786.jpg,375,500,bottle,184.9,428.25,213.0,483.45
000000474786.jpg,375,500,tv,126.97,176.48,248.31,311.31
000000474786.jpg,375,500,sink,243.92,253.81,375.0,341.47
000000474786.jpg,375,500,sink,0.0,426.4,52.93,500.0
000000474854.jpg,424,640,chair,38.37,338.7,79.49,482.59
000000474854.jpg,424,640,dining table,3.01,537.7,421.65,632.57
000000474854.jpg,424,640,person,15.86,124.68,367.57,568.6500000000001
000000474854.jpg,424,640,banana,193.9,280.5,277.41,439.85
000000474881.jpg,640,480,sheep,225.61,174.07,368.79,290.87
000000474881.jpg,640,480,sheep,109.29,132.25,252.65000000000003,239.53
000000474881.jpg,640,480,sheep,64.0,52.93,192.09,169.14
000000474881.jpg,640,480,sheep,237.45,121.07,402.48,282.44
000000475064.jpg,640,427,person,117.07,303.22,279.23,427.0
000000475064.jpg,640,427,donut,180.12,291.15,369.3,374.80999999999995
000000475064.jpg,640,427,person,352.52,354.72,374.10999999999996,427.0
000000475064.jpg,640,427,person,384.64,314.61,409.52,425.83000000000004
000000475150.jpg,640,427,giraffe,140.09,46.06,640.0,421.24
000000475191.jpg,640,480,person,182.29,90.68,420.66999999999996,415.35
000000475191.jpg,640,480,tennis racket,382.67,26.21,416.1,141.43
000000475223.jpg,640,438,bird,240.46,222.67,414.39,336.54999999999995
000000475223.jpg,640,438,bird,497.77,241.53,553.65,310.55
000000475365.jpg,640,426,train,4.79,0.96,453.76000000000005,426.0
000000475387.jpg,640,431,train,2.91,139.47,555.9399999999999,363.2
000000475387.jpg,640,431,person,609.52,217.8,636.43,296.93
000000475387.jpg,640,431,person,576.62,214.9,602.22,295.26
000000475387.jpg,640,431,person,603.23,209.68,625.86,293.27
000000475387.jpg,640,431,person,531.54,203.88,550.98,275.03
000000475387.jpg,640,431,handbag,571.33,256.82,591.58,280.85
000000475387.jpg,640,431,suitcase,547.48,257.76,561.53,277.62
000000475387.jpg,640,431,person,276.41,111.56,293.46000000000004,152.26
000000475387.jpg,640,431,person,624.95,208.86,634.08,228.35000000000002
000000475387.jpg,640,431,person,403.24,116.15,414.01,137.29000000000002
000000475387.jpg,640,431,person,298.98,111.35,308.83000000000004,152.3
000000475387.jpg,640,431,person,305.81,106.26,318.35,128.61
000000475387.jpg,640,431,person,367.23,108.95,384.21000000000004,143.75
000000475387.jpg,640,431,backpack,450.46,119.77,461.06,133.35
000000475387.jpg,640,431,backpack,573.43,257.82,590.41,281.05
000000475387.jpg,640,431,person,244.85,116.75,258.07,152.01
000000475484.jpg,426,640,car,361.48,347.18,424.01,396.28000000000003
000000475484.jpg,426,640,traffic light,75.02,0.0,136.01,52.04
000000475484.jpg,426,640,parking meter,275.89,23.23,398.24,269.81
000000475484.jpg,426,640,person,0.27,322.78,21.07,377.34999999999997
000000475484.jpg,426,640,person,81.07,330.09,89.50999999999999,363.13
000000475484.jpg,426,640,person,112.24,332.44,122.61,356.92
000000475484.jpg,426,640,person,17.14,327.33,26.08,356.56
000000475484.jpg,426,640,person,120.3,335.11,126.7,349.12
000000475484.jpg,426,640,person,55.94,329.34,72.65,370.27
000000475484.jpg,426,640,traffic light,6.91,89.99,37.79,127.32
000000475484.jpg,426,640,traffic light,148.67,146.78,191.64,197.53
000000475484.jpg,426,640,car,140.78,337.45,271.72,388.88
000000475572.jpg,640,431,potted plant,2.92,28.94,271.44,343.19
000000475572.jpg,640,431,vase,65.86,192.58,198.55,337.86
000000475572.jpg,640,431,teddy bear,154.0,153.84,359.33000000000004,371.76
